5.308910459280014,8192
5.077192559838295,8192
5.32553493976593,8192
5.248573794960976,8192
5.249801650643349,8192
5.330971255898476,8192
4.951139912009239,8192
5.438853427767754,8192
5.111464858055115,8192
5.038069188594818,8192
5.144938454031944,8192
4.851960763335228,8192
5.49224428832531,8192
4.851794242858887,8192
5.142493173480034,8192
4.716239497065544,8192
5.08938655257225,8192
4.946336895227432,8192
4.687989875674248,8192
4.670584574341774,8192
5.270906910300255,8192
4.98533733189106,8192
5.190864205360413,8192
4.971462860703468,8192
5.29206208884716,8192
5.026454851031303,8192
5.233096703886986,8192
5.125076323747635,8192
5.378289520740509,8192
5.322350561618805,8192
5.359925329685211,8192
5.035308748483658,8192
4.969325289130211,8192
4.809286817908287,8192
5.335550010204315,8192
5.3174082189798355,8192
4.8988621681928635,8192
5.0136324018239975,8192
4.97937984764576,8192
5.742904916405678,8192
5.3118836134672165,8192
5.410067364573479,8192
5.347020179033279,8192
5.322849005460739,8192
5.4856255650520325,8192
5.481283366680145,8192
5.590161308646202,8192
5.000000074505806,8192
5.142195895314217,8192
5.344454571604729,8192
5.283816531300545,8192
5.700528249144554,8192
5.139664933085442,8192
4.706967994570732,8192
5.463605746626854,8192
5.951472744345665,8192
5.624258890748024,8192
5.1631685346364975,8192
5.497508496046066,8192
4.500532150268555,8192
5.09631410241127,8192
5.159744247794151,8192
5.920505523681641,8192
5.241553485393524,8192
5.132241919636726,8192
5.020524188876152,8192
5.044910311698914,8192
5.487712845206261,8192
5.440696328878403,8192
5.3952910006046295,8192
5.489742755889893,8192
5.290379747748375,8192
5.016129091382027,8192
5.416548252105713,8192
5.799593403935432,8192
4.7774337232112885,8192
4.792919009923935,8192
4.7804877161979675,8192
5.100755766034126,8192
5.784996226429939,8192
5.6064072996377945,8192
5.383360385894775,8192
5.483333393931389,8192
5.2622951567173,8192
5.611313879489899,8192
5.284356325864792,8192
4.72334697842598,8192
5.137434601783752,8192
4.948268085718155,8192
5.331411957740784,8192
5.411877483129501,8192
5.141980201005936,8192
5.318646878004074,8192
5.353975296020508,8192
5.085854604840279,8192
5.05426861345768,8192
5.614035204052925,8192
4.801546037197113,8192
5.648395791649818,8192
5.880409479141235,8192
5.408593267202377,8192
5.149136483669281,8192
5.084216967225075,8192
5.122564360499382,8192
5.629986524581909,8192
5.192367732524872,8192
4.942784458398819,8192
4.95564378798008,8192
5.503716692328453,8192
5.5937498807907104,8192
5.318007618188858,8192
5.641179159283638,8192
4.944412037730217,8192
5.242627486586571,8192
5.2655961364507675,8192
5.6541018187999725,8192
4.958413168787956,8192
5.165940895676613,8192
5.143699422478676,8192
5.434960126876831,8192
5.169082060456276,8192
5.116065964102745,8192
5.746742337942123,8192
5.273040384054184,8192
5.794094130396843,8192
4.965920001268387,8192
5.067184567451477,8192
5.234524235129356,8192
5.498435348272324,8192
5.058304592967033,8192
5.34287616610527,8192
5.4308585822582245,8192
5.032757669687271,8192
5.252770707011223,8192
4.954531043767929,8192
5.797836557030678,8192
5.058946460485458,8192
6.027262285351753,8192
5.507051572203636,8192
5.474509671330452,8192
4.9777355045080185,8192
4.651162773370743,8192
5.61319962143898,8192
5.497630313038826,8192
5.718165263533592,8192
5.384268239140511,8192
5.044920369982719,8192
5.421782657504082,8192
5.665306001901627,8192
5.163262039422989,8192
5.620155110955238,8192
6.376811861991882,8192
5.081300809979439,8192
5.659782513976097,8192
5.454827100038528,8192
4.9592893570661545,8192
5.903083831071854,8192
5.542397126555443,8192
5.1651932299137115,8192
5.26900477707386,8192
5.365194007754326,8192
5.4714784026145935,8192
5.311296507716179,8192
5.256851762533188,8192
5.6525737047195435,8192
5.559980869293213,8192
5.590158700942993,8192
5.785905569791794,8192
5.192363262176514,8192
5.400065705180168,8192
5.60179241001606,8192
5.356596410274506,8192
5.467973276972771,8192
5.415454134345055,8192
5.482268333435059,8192
5.8768365532159805,8192
5.430396646261215,8192
5.1436204463243484,8192
5.375191569328308,8192
5.676855891942978,8192
5.4373156279325485,8192
5.041635036468506,8192
5.64359650015831,8192
5.413385853171349,8192
5.439264327287674,8192
4.899518191814423,8192
5.004481598734856,8192
5.345502123236656,8192
5.101580172777176,8192
5.704182013869286,8192
5.854838714003563,8192
4.992867261171341,8192
5.749069899320602,8192
5.16846589744091,8192
5.7271558791399,8192
5.273647233843803,8192
5.954523012042046,8192
5.807711184024811,8192
4.983498528599739,8192
5.69729208946228,8192
5.02585656940937,8192
5.1233988255262375,8192
5.340314283967018,8192
5.449502542614937,8192
5.047048628330231,8192
5.670816078782082,8192
5.306427553296089,8192
5.75898215174675,8192
5.420712009072304,8192
5.558977648615837,8192
5.67793995141983,8192
4.814071953296661,8192
5.331847816705704,8192
5.974996089935303,8192
4.703804850578308,8192
5.098360776901245,8192
5.488685518503189,8192
5.1070839166641235,8192
4.791154712438583,8192
5.462872236967087,8192
5.915400013327599,8192
5.539772659540176,8192
5.336901918053627,8192
5.2060045301914215,8192
5.52443191409111,8192
5.3579822182655334,8192
5.524861812591553,8192
5.446623265743256,8192
5.645042285323143,8192
6.135770305991173,8192
4.985291883349419,8192
5.294117704033852,8192
5.6544337421655655,8192
5.354683101177216,8192
5.33268116414547,8192
5.195555090904236,8192
5.493836477398872,8192
5.828607454895973,8192
4.993107542395592,8192
5.805274471640587,8192
5.711974203586578,8192
5.222589150071144,8192
5.5445846170187,8192
5.573716759681702,8192
4.919924959540367,8192
5.466034635901451,8192
5.6603774428367615,8192
5.672105774283409,8192
5.631345137953758,8192
5.770789459347725,8192
5.075187981128693,8192
5.855715274810791,8192
5.353975296020508,8192
5.726322531700134,8192
5.72468563914299,8192
5.644417181611061,8192
5.061638727784157,8192
5.558958649635315,8192
5.095932632684708,8192
5.739477649331093,8192
5.7181525975465775,8192
5.167724564671516,8192
5.491285026073456,8192
5.704548954963684,8192
5.89279942214489,8192
5.620935186743736,8192
5.74866309762001,8192
4.572748392820358,8192
5.356600880622864,8192
5.144457519054413,8192
5.366323888301849,8192
5.334987491369247,8192
5.169082060456276,8192
5.575681105256081,8192
5.483764037489891,8192
4.966677352786064,8192
5.919471010565758,8192
5.3118836134672165,8192
5.5658940225839615,8192
5.429433286190033,8192
5.743863806128502,8192
5.741854012012482,8192
5.3586989641189575,8192
5.896306410431862,8192
5.813591182231903,8192
6.009389832615852,8192
5.621936172246933,8192
4.950495064258575,8192
5.272161588072777,8192
5.568181723356247,8192
5.8982037007808685,8192
5.026377364993095,8192
5.3710028529167175,8192
5.55555559694767,8192
5.2507467567920685,8192
5.584000051021576,8192
6.137242168188095,8192
5.67135252058506,8192
6.347717344760895,8192
5.959739908576012,8192
5.600125715136528,8192
4.83359731733799,8192
4.811779037117958,8192
5.498172715306282,8192
5.768913775682449,8192
5.234628915786743,8192
5.005615204572678,8192
5.280627682805061,8192
4.893410950899124,8192
5.834914743900299,8192
5.244149267673492,8192
4.935194551944733,8192
5.286343768239021,4096
